,name,link,path
1152,Mastering KVM Virtualization: Design expert data center virtualization solutions with the power of Linux KVM,http://51.195.220.149/getBook.php?id=1153,Uncategorized
1153,MICROSOFT BLAZOR : building web applications in .net.,http://51.195.220.149/getBook.php?id=1154,Uncategorized
1154,Official Google Cloud Certified Professional Data Engineer Study Guide,http://51.195.220.149/getBook.php?id=1155,Uncategorized
1155,gRPC: Up & Running: Building Cloud Native Applications with Go and Java for Docker and Kubernetes,http://51.195.220.149/getBook.php?id=1156,Uncategorized
1156,Salesforce Platform App Builder Certification: A Practical Study Guide,http://51.195.220.149/getBook.php?id=1157,Uncategorized
1157,"Pro D3.js: Use D3.js to Create Maintainable, Modular, and Testable Charts",http://51.195.220.149/getBook.php?id=1158,Uncategorized
1158,Pro .NET Benchmarking: The Art of Performance Measurement,http://51.195.220.149/getBook.php?id=1159,Uncategorized
1159,"Beginning Ethereum Smart Contracts Programming. With Examples in Python, Solidity and JavaScript",http://51.195.220.149/getBook.php?id=1160,Uncategorized
1160,"R Quick Syntax Reference: A Pocket Guide to the Language, APIs and Library",http://51.195.220.149/getBook.php?id=1161,Uncategorized
1161,"C++20 QUICK SYNTAX REFERENCE : a pocket guide to the language, apis, and library.",http://51.195.220.149/getBook.php?id=1162,Uncategorized
1162,Practical Hexo: A Hands-On Introduction to Building Blogs Using the Hexo Framework,http://51.195.220.149/getBook.php?id=1163,Uncategorized
1163,"The Data Visualization Workshop: A self-paced, practical approach to transforming your complex data into compelling, captivating graphics",http://51.195.220.149/getBook.php?id=1164,Uncategorized
1164,"Learning Tableau 2020: Create effective data visualizations, build interactive visual analytics, and transform your organization, 4th Edition",http://51.195.220.149/getBook.php?id=1165,Uncategorized
